,Median_HHI,NAME,state_code,county_code
Value,74062,"Washington County, Wisconsin",55,131
Value,84331,"Waukesha County, Wisconsin",55,133
Value,57680,"Waupaca County, Wisconsin",55,135
Value,51195,"Waushara County, Wisconsin",55,137
Value,57124,"Winnebago County, Wisconsin",55,139
Value,53473,"Wood County, Wisconsin",55,141
Value,46865,"Albany County, Wyoming",56,001
Value,53435,"Big Horn County, Wyoming",56,003
Value,79916,"Campbell County, Wyoming",56,005
Value,60206,"Carbon County, Wyoming",56,007
Value,63923,"Converse County, Wyoming",56,009
Value,64055,"Crook County, Wyoming",56,011
Value,54242,"Fremont County, Wyoming",56,013
Value,49774,"Goshen County, Wyoming",56,015
Value,51875,"Hot Springs County, Wyoming",56,017
Value,55991,"Johnson County, Wyoming",56,019
Value,64220,"Laramie County, Wyoming",56,021
Value,64519,"Lincoln County, Wyoming",56,023
Value,60550,"Natrona County, Wyoming",56,025
Value,39359,"Niobrara County, Wyoming",56,027
Value,62666,"Park County, Wyoming",56,029
Value,47096,"Platte County, Wyoming",56,031
Value,58521,"Sheridan County, Wyoming",56,033
Value,78680,"Sublette County, Wyoming",56,035
Value,73008,"Sweetwater County, Wyoming",56,037
Value,83831,"Teton County, Wyoming",56,039
Value,58235,"Uinta County, Wyoming",56,041
Value,53426,"Washakie County, Wyoming",56,043
Value,52867,"Weston County, Wyoming",56,045
Value,12902,"Adjuntas Municipio, Puerto Rico",72,001
Value,16347,"Aguada Municipio, Puerto Rico",72,003
Value,16693,"Aguadilla Municipio, Puerto Rico",72,005
Value,17255,"Aguas Buenas Municipio, Puerto Rico",72,007
Value,19720,"Aibonito Municipio, Puerto Rico",72,009
Value,19379,"A�asco Municipio, Puerto Rico",72,011
Value,18001,"Arecibo Municipio, Puerto Rico",72,013
Value,16976,"Arroyo Municipio, Puerto Rico",72,015
Value,16889,"Barceloneta Municipio, Puerto Rico",72,017
Value,15970,"Barranquitas Municipio, Puerto Rico",72,019
Value,26017,"Bayam�n Municipio, Puerto Rico",72,021
Value,16080,"Cabo Rojo Municipio, Puerto Rico",72,023
Value,25006,"Caguas Municipio, Puerto Rico",72,025
Value,16831,"Camuy Municipio, Puerto Rico",72,027
Value,20673,"Can�vanas Municipio, Puerto Rico",72,029
Value,29434,"Carolina Municipio, Puerto Rico",72,031
Value,18253,"Cata�o Municipio, Puerto Rico",72,033
Value,21320,"Cayey Municipio, Puerto Rico",72,035
Value,19103,"Ceiba Municipio, Puerto Rico",72,037
Value,15071,"Ciales Municipio, Puerto Rico",72,039
Value,19949,"Cidra Municipio, Puerto Rico",72,041
Value,19833,"Coamo Municipio, Puerto Rico",72,043
Value,12812,"Comer�o Municipio, Puerto Rico",72,045
Value,15088,"Corozal Municipio, Puerto Rico",72,047
Value,23802,"Culebra Municipio, Puerto Rico",72,049
Value,29667,"Dorado Municipio, Puerto Rico",72,051
Value,19068,"Fajardo Municipio, Puerto Rico",72,053
Value,20315,"Florida Municipio, Puerto Rico",72,054
Value,13242,"Gu�nica Municipio, Puerto Rico",72,055
Value,16374,"Guayama Municipio, Puerto Rico",72,057
Value,16922,"Guayanilla Municipio, Puerto Rico",72,059
Value,33937,"Guaynabo Municipio, Puerto Rico",72,061
Value,33661,"Gurabo Municipio, Puerto Rico",72,063
Value,17201,"Hatillo Municipio, Puerto Rico",72,065
Value,19394,"Hormigueros Municipio, Puerto Rico",72,067
Value,19880,"Humacao Municipio, Puerto Rico",72,069
Value,16748,"Isabela Municipio, Puerto Rico",72,071
Value,15424,"Jayuya Municipio, Puerto Rico",72,073
Value,20845,"Juana D�az Municipio, Puerto Rico",72,075
Value,18969,"Juncos Municipio, Puerto Rico",72,077
Value,13747,"Lajas Municipio, Puerto Rico",72,079
Value,14540,"Lares Municipio, Puerto Rico",72,081
Value,13435,"Las Mar�as Municipio, Puerto Rico",72,083
Value,21792,"Las Piedras Municipio, Puerto Rico",72,085
Value,17402,"Lo�za Municipio, Puerto Rico",72,087
Value,20829,"Luquillo Municipio, Puerto Rico",72,089
Value,19459,"Manat� Municipio, Puerto Rico",72,091
Value,13262,"Maricao Municipio, Puerto Rico",72,093
Value,19788,"Maunabo Municipio, Puerto Rico",72,095
Value,14120,"Mayag�ez Municipio, Puerto Rico",72,097
Value,14155,"Moca Municipio, Puerto Rico",72,099
Value,20589,"Morovis Municipio, Puerto Rico",72,101
Value,19356,"Naguabo Municipio, Puerto Rico",72,103
Value,19332,"Naranjito Municipio, Puerto Rico",72,105
Value,13319,"Orocovis Municipio, Puerto Rico",72,107
Value,15761,"Patillas Municipio, Puerto Rico",72,109
Value,17592,"Pe�uelas Municipio, Puerto Rico",72,111
Value,17173,"Ponce Municipio, Puerto Rico",72,113
Value,16630,"Quebradillas Municipio, Puerto Rico",72,115
Value,21591,"Rinc�n Municipio, Puerto Rico",72,117
Value,22509,"R�o Grande Municipio, Puerto Rico",72,119
Value,16846,"Sabana Grande Municipio, Puerto Rico",72,121
Value,16887,"Salinas Municipio, Puerto Rico",72,123
Value,15619,"San Germ�n Municipio, Puerto Rico",72,125
Value,22146,"San Juan Municipio, Puerto Rico",72,127
Value,18821,"San Lorenzo Municipio, Puerto Rico",72,129
Value,14812,"San Sebasti�n Municipio, Puerto Rico",72,131
Value,17640,"Santa Isabel Municipio, Puerto Rico",72,133
Value,28863,"Toa Alta Municipio, Puerto Rico",72,135
Value,24899,"Toa Baja Municipio, Puerto Rico",72,137
Value,31193,"Trujillo Alto Municipio, Puerto Rico",72,139
Value,16533,"Utuado Municipio, Puerto Rico",72,141
Value,18895,"Vega Alta Municipio, Puerto Rico",72,143
Value,19096,"Vega Baja Municipio, Puerto Rico",72,145
Value,15539,"Vieques Municipio, Puerto Rico",72,147
Value,19855,"Villalba Municipio, Puerto Rico",72,149
Value,16013,"Yabucoa Municipio, Puerto Rico",72,151
Value,14954,"Yauco Municipio, Puerto Rico",72,153
