Diversity-Index,BLK_Percent,Amrican_indian/Alk_native_Percent,Asian_percent,Hawaiian/Pacific_Islander_Percent,Two_or_more_percent,His/Latino_Percent,white_percent,County,Code,Year,State
0.446161,0.7,16.6,0.7,0.0,7.0,3.8,72.1,Haskell County,OK,2013,Oklahoma
0.44595200000000007,0.8,1.4,1.6,0.2,1.2,27.8,69.0,Haskell County,KS,2013,Kansas
0.445417,28.2,0.3,0.4,0.0,1.3,1.2,68.9,Abbeville County,SC,2013,South Carolina
0.44541499999999995,22.0,1.1,0.6,0.0,2.2,3.8,71.0,Marion County,TX,2013,Texas
0.44540799999999997,24.1,0.5,1.7,0.1,1.6,1.8,70.4,Crenshaw County,AL,2013,Alabama
0.445284,1.9,0.5,0.3,0.0,1.8,26.9,69.4,Irion County,TX,2013,Texas
0.445197,16.5,0.6,0.7,0.1,1.6,9.4,72.0,Putnam County,FL,2013,Florida
0.444622,24.8,0.3,0.9,0.0,1.4,2.8,70.2,Arkansas County,AR,2013,Arkansas
0.444213,2.5,1.6,1.3,0.5,1.4,25.4,70.0,Hall County,NE,2013,Nebraska
0.444007,14.9,0.3,3.7,0.1,2.4,6.9,72.6,Fayette County,KY,2013,Kentucky
0.443834,2.8,5.0,0.4,0.0,2.5,18.0,72.1,Esmeralda County,NV,2013,Nevada
0.443694,3.4,1.5,2.6,2.4,2.6,16.1,72.6,Washington County,AR,2013,Arkansas
0.44359899999999997,13.0,0.8,0.8,0.2,1.6,12.8,72.3,Polk County,GA,2013,Georgia
0.443375,25.0,0.2,0.4,0.1,1.2,3.4,70.2,Northumberland County,VA,2013,Virginia
0.443172,19.9,0.6,2.1,0.2,1.6,4.9,71.7,Hamilton County,TN,2013,Tennessee
0.443008,27.1,0.3,0.2,0.1,1.6,1.6,69.5,Woodruff County,AR,2013,Arkansas
0.44248999999999994,1.0,1.7,0.2,0.4,1.8,26.9,69.6,Real County,TX,2013,Texas
0.44243299999999997,18.0,0.4,1.8,0.1,1.9,6.8,72.1,Coweta County,GA,2013,Georgia
0.442392,2.8,1.1,6.0,0.3,3.7,15.7,72.6,Marin County,CA,2013,California
0.442352,13.3,0.5,5.4,0.2,3.3,5.5,73.0,York County,VA,2013,Virginia
0.44230699999999995,19.4,0.9,1.7,0.1,1.8,4.9,71.9,York County,SC,2013,South Carolina
0.442237,1.8,13.4,0.7,0.0,7.2,5.3,72.9,Bryan County,OK,2013,Oklahoma
0.44193699999999997,24.2,0.5,1.0,0.1,1.9,2.4,70.6,Isle of Wight County,VA,2013,Virginia
0.44141499999999995,14.9,0.8,1.4,0.3,1.7,10.1,72.5,Floyd County,GA,2013,Georgia
0.440316,13.1,0.5,1.6,0.1,1.6,11.6,72.7,Marion County,FL,2013,Florida
0.440223,9.3,0.5,1.9,0.1,1.6,15.3,72.6,Manatee County,FL,2013,Florida
0.439907,0.9,18.0,0.8,0.2,1.8,71.4,13.2,Rio Arriba County,NM,2013,New Mexico
0.439733,15.5,0.7,0.6,0.0,1.0,10.9,72.4,Jeff Davis County,GA,2013,Georgia
0.43954399999999993,1.2,13.2,1.1,0.1,8.2,4.1,73.1,Rogers County,OK,2013,Oklahoma
0.43945,4.4,0.9,2.4,0.2,1.4,71.4,21.9,Kleberg County,TX,2013,Texas
0.439377,2.1,7.5,0.6,0.0,5.4,14.2,72.9,Love County,OK,2013,Oklahoma
0.439015,18.7,0.5,0.9,0.1,2.0,6.5,72.2,Carroll County,GA,2013,Georgia
0.43871800000000005,7.0,0.8,0.5,0.1,1.6,19.4,72.0,Hill County,TX,2013,Texas
0.43831000000000003,4.8,5.0,4.2,0.1,5.4,7.8,73.9,Cleveland County,OK,2013,Oklahoma
0.4376,19.1,1.3,0.4,0.0,1.5,6.5,72.2,Liberty County,FL,2013,Florida
0.43758400000000003,10.5,0.6,2.1,0.1,1.8,13.3,73.0,Lake County,FL,2013,Florida
0.437303,6.1,0.7,2.7,0.1,1.8,16.7,72.8,Rockwall County,TX,2013,Texas
0.43683500000000003,15.4,0.4,1.0,0.0,1.8,9.5,72.8,Kankakee County,IL,2013,Illinois
0.436648,69.5,0.2,0.3,0.0,1.2,0.9,28.3,Quitman County,MS,2013,Mississippi
0.43634399999999995,6.2,0.5,3.3,0.0,1.9,16.4,72.9,Kendall County,IL,2013,Illinois
0.436062,10.9,0.5,3.8,0.1,2.3,11.3,73.3,Dutchess County,NY,2013,New York
0.436011,3.5,0.3,9.9,0.0,1.7,12.4,73.3,Morris County,NJ,2013,New Jersey
0.435695,2.1,1.1,1.0,0.1,1.7,25.2,70.7,Kerr County,TX,2013,Texas
0.4342,69.6,0.2,0.5,0.0,0.7,0.9,28.5,Dallas County,AL,2013,Alabama
0.434097,70.3,0.2,0.8,0.0,0.9,1.6,26.7,Hinds County,MS,2013,Mississippi
0.43389399999999995,1.9,1.7,0.5,0.1,1.0,69.9,27.7,Deaf Smith County,TX,2013,Texas
0.433827,3.1,13.1,0.7,0.1,6.4,4.7,73.6,Pottawatomie County,OK,2013,Oklahoma
0.433733,24.5,0.4,0.7,0.0,2.0,1.6,71.1,Fulton County,KY,2013,Kentucky
0.43345100000000003,7.5,13.6,0.3,0.0,4.5,1.3,73.5,Baraga County,MI,2013,Michigan
0.43341999999999997,2.0,4.1,1.3,0.3,4.4,18.4,72.7,Lake County,CA,2013,California
0.433283,0.9,17.5,0.3,0.0,6.0,3.1,72.9,Pushmataha County,OK,2013,Oklahoma
0.4329,2.8,2.0,0.5,0.1,2.3,22.0,71.9,Hutchinson County,TX,2013,Texas
0.43163500000000005,20.9,0.9,0.8,0.0,1.7,3.9,72.3,Taylor County,FL,2013,Florida
0.431605,21.0,0.2,1.9,0.0,2.4,2.5,72.3,Montgomery County,OH,2013,Ohio
0.431593,2.8,1.3,2.6,0.1,2.4,20.5,72.4,Lyon County,KS,2013,Kansas
0.43151300000000004,1.2,1.0,0.6,0.1,0.9,69.9,28.2,Uvalde County,TX,2013,Texas
0.430705,22.1,0.5,0.3,0.0,1.6,4.2,72.0,Jasper County,GA,2013,Georgia
0.430525,11.6,0.6,1.2,0.1,2.2,12.3,73.5,Racine County,WI,2013,Wisconsin
0.43041999999999997,1.9,1.3,3.7,1.6,2.5,17.6,73.2,Salt Lake County,UT,2013,Utah
0.430307,14.4,0.3,6.3,0.0,2.1,3.7,73.7,Oakland County,MI,2013,Michigan
0.428968,16.0,0.7,0.5,0.1,1.8,8.8,73.3,Panola County,TX,2013,Texas
0.428922,24.6,0.4,0.5,0.0,1.4,2.3,71.4,Perquimans County,NC,2013,North Carolina
0.428703,16.5,0.6,1.1,0.1,1.5,8.0,73.3,Rowan County,NC,2013,North Carolina
0.42864399999999997,11.6,0.5,3.7,0.1,2.1,9.2,74.0,Barrow County,GA,2013,Georgia
0.42817,6.8,1.2,0.4,0.1,1.0,19.6,72.7,Fayette County,TX,2013,Texas
0.428108,12.1,0.6,2.0,0.1,1.7,10.9,73.8,Union County,NC,2013,North Carolina
0.427875,20.8,0.6,1.0,0.0,2.5,3.2,72.6,Genesee County,MI,2013,Michigan
0.42767299999999997,0.4,71.6,0.3,0.0,3.4,3.7,23.9,Ziebach County,SD,2013,South Dakota
0.42755200000000004,2.7,10.5,1.7,0.0,6.2,5.5,74.4,Washington County,OK,2013,Oklahoma
0.427547,18.9,0.5,0.6,0.1,1.7,5.9,73.0,Rockingham County,NC,2013,North Carolina
0.42736,21.9,0.1,1.1,0.0,0.8,4.2,72.3,Schley County,GA,2013,Georgia
0.42711000000000005,4.5,4.6,1.2,0.2,2.4,14.8,73.9,White Pine County,NV,2013,Nevada
0.42703900000000006,15.6,1.0,1.5,0.3,1.9,6.9,73.7,ARKANSAS,,2013,
0.42697700000000005,70.0,0.1,0.2,0.0,0.5,0.7,28.8,Wilkinson County,MS,2013,Mississippi
0.426929,1.6,1.2,2.9,0.2,2.8,19.9,72.9,Benton County,WA,2013,Washington
0.42678900000000003,0.8,1.7,0.9,0.3,2.4,24.4,71.6,Canyon County,ID,2013,Idaho
0.42668100000000003,23.2,0.6,0.7,0.0,1.3,2.9,72.0,Morgan County,GA,2013,Georgia
0.426515,27.1,0.3,0.1,0.0,0.8,1.1,70.7,Greene County,MS,2013,Mississippi
0.426233,70.6,0.1,0.3,0.0,0.7,1.4,27.4,Sharkey County,MS,2013,Mississippi
0.425545,17.4,1.5,0.3,0.0,1.7,7.0,73.4,Red River County,TX,2013,Texas
0.42552700000000004,9.8,0.7,1.7,0.1,2.5,14.4,73.7,Sullivan County,NY,2013,New York
0.425468,18.4,0.5,1.1,0.1,1.8,5.4,73.3,Columbia County,FL,2013,Florida
0.42533000000000004,1.8,12.8,0.4,0.1,6.6,5.5,74.2,Murray County,OK,2013,Oklahoma
0.425044,0.9,0.9,0.5,0.0,0.8,27.1,70.8,Wichita County,KS,2013,Kansas
0.424854,8.4,1.2,1.2,0.2,1.9,14.6,73.9,Hunt County,TX,2013,Texas
0.42390600000000006,9.6,0.5,2.2,0.0,2.6,12.3,74.2,Rock Island County,IL,2013,Illinois
0.423592,1.8,2.4,4.4,0.3,4.1,15.1,74.1,Butte County,CA,2013,California
0.423472,2.0,1.4,1.5,0.3,2.4,20.9,72.9,Walla Walla County,WA,2013,Washington
0.42324700000000004,13.5,0.5,3.2,0.1,2.3,7.0,74.3,Rutherford County,TN,2013,Tennessee
0.422692,0.4,12.8,0.7,0.1,2.4,11.9,73.9,Montezuma County,CO,2013,Colorado
0.421728,0.7,73.8,1.3,0.1,6.2,1.8,17.1,Nome Census Area,AK,2013,Alaska
0.421677,71.3,0.2,0.7,0.0,0.6,1.3,26.4,Washington County,MS,2013,Mississippi
0.42165,23.1,0.4,1.0,0.0,1.1,2.4,72.4,Monroe County,GA,2013,Georgia
0.420775,11.0,0.5,1.7,0.1,1.9,12.0,74.3,Volusia County,FL,2013,Florida
0.420595,4.0,1.1,1.3,0.3,2.9,18.7,73.6,Lampasas County,TX,2013,Texas
0.42054899999999995,2.1,5.0,3.1,0.3,4.0,13.2,74.6,Churchill County,NV,2013,Nevada
0.42053100000000004,22.3,0.6,0.7,0.1,1.5,3.0,72.7,Amelia County,VA,2013,Virginia
0.42045,0.6,1.5,0.8,0.2,1.6,26.3,71.4,Cassia County,ID,2013,Idaho
0.420387,20.9,0.5,0.8,0.1,1.6,3.5,73.1,Calhoun County,AL,2013,Alabama
0.42006499999999997,13.5,0.3,5.5,0.1,2.5,5.5,74.5,Albany County,NY,2013,New York
0.4194,20.8,0.8,0.6,0.0,1.6,3.4,73.2,Newton County,TX,2013,Texas
0.41925200000000007,21.5,0.5,0.2,0.0,1.5,3.7,73.0,Calhoun County,AR,2013,Arkansas
0.418863,19.8,1.7,0.4,0.1,2.1,3.1,73.5,Little River County,AR,2013,Arkansas
0.418588,0.7,73.5,0.4,0.0,1.7,6.3,19.2,Apache County,AZ,2013,Arizona
0.41827200000000003,15.2,0.5,1.9,0.2,2.7,6.3,74.4,Bryan County,GA,2013,Georgia
0.41806499999999996,0.9,1.2,0.3,0.0,0.9,26.8,71.4,Comanche County,TX,2013,Texas
0.41756499999999996,0.6,16.7,1.0,0.1,4.9,3.8,74.2,Ferry County,WA,2013,Washington
0.417471,1.7,1.1,6.8,0.3,3.9,13.4,74.7,Placer County,CA,2013,California
0.41740299999999997,13.1,0.5,2.2,0.1,2.6,7.9,74.7,St. Joseph County,IN,2013,Indiana
0.41737399999999997,3.0,1.6,2.9,0.4,3.4,16.1,74.4,Elmore County,ID,2013,Idaho
0.41730900000000004,71.2,0.2,0.1,0.0,0.6,0.9,27.5,Wilcox County,AL,2013,Alabama
0.41723999999999994,24.4,0.3,0.2,0.0,1.1,1.9,72.3,Mississippi County,MO,2013,Missouri
0.41695,20.6,0.5,0.6,0.1,1.4,4.0,73.4,Cherokee County,SC,2013,South Carolina
0.416587,19.0,0.5,0.4,0.0,1.8,4.8,73.8,Gulf County,FL,2013,Florida
0.416583,17.3,0.8,0.7,0.1,1.8,6.3,74.1,Pender County,NC,2013,North Carolina
0.416549,17.3,0.6,1.4,0.1,3.1,4.2,74.2,King George County,VA,2013,Virginia
0.41641300000000003,24.6,0.3,0.8,0.0,1.0,1.3,72.3,Jones County,GA,2013,Georgia
0.41608999999999996,0.2,72.9,0.2,0.0,3.8,2.9,22.4,Dewey County,SD,2013,South Dakota
0.41604300000000005,71.7,0.2,0.2,0.0,0.8,1.0,26.4,Noxubee County,MS,2013,Mississippi
0.41575500000000004,0.7,1.2,6.3,0.1,2.5,16.1,74.4,Los Alamos County,NM,2013,New Mexico
0.415404,20.4,0.3,2.3,0.1,1.3,2.4,73.6,Lee County,GA,2013,Georgia
0.415203,9.9,0.7,3.2,0.3,3.9,8.3,75.2,Okaloosa County,FL,2013,Florida
0.414858,3.6,0.8,0.6,0.1,1.6,20.8,73.5,Brown County,TX,2013,Texas
0.41464399999999996,8.8,1.4,1.3,0.1,3.9,11.5,75.0,Shawnee County,KS,2013,Kansas
0.41456899999999997,7.4,1.0,0.6,0.1,1.9,16.1,74.4,Hopkins County,TX,2013,Texas
0.41435,0.5,1.2,0.8,0.2,0.6,25.6,72.1,Kimble County,TX,2013,Texas
0.414346,8.1,0.5,6.0,0.1,2.1,10.5,75.1,MASSACHUSETTS,,2013,
0.41410399999999997,72.6,0.4,0.7,0.0,0.7,2.5,24.1,Leflore County,MS,2013,Mississippi
0.41396000000000005,0.8,1.5,2.0,0.3,1.9,21.5,73.4,Morton County,KS,2013,Kansas
0.41355600000000003,0.7,20.8,0.7,0.1,3.2,1.9,73.6,Beltrami County,MN,2013,Minnesota
0.413422,72.6,0.4,0.7,0.0,0.8,1.8,24.3,Hancock County,GA,2013,Georgia
0.41245699999999996,72.9,0.2,0.5,0.0,0.8,2.8,23.5,Allendale County,SC,2013,South Carolina
0.412397,3.2,9.8,0.4,0.1,4.3,9.0,75.3,Blaine County,OK,2013,Oklahoma
0.41171199999999997,1.5,1.2,2.1,0.5,1.0,22.7,73.2,Saline County,NE,2013,Nebraska
0.411708,14.8,0.5,3.7,0.1,2.7,4.2,75.0,Jackson County,IL,2013,Illinois
0.411591,6.0,0.8,3.6,0.1,2.2,18.0,74.2,Essex County,MA,2013,Massachusetts
0.411326,17.8,0.4,1.1,0.1,2.0,5.4,74.4,Paulding County,GA,2013,Georgia
0.41092700000000004,10.3,0.7,2.6,0.1,2.7,10.0,75.3,Kent County,MI,2013,Michigan
0.410254,5.4,0.3,10.5,0.1,2.1,7.3,75.5,Middlesex County,MA,2013,Massachusetts
0.41013900000000003,12.9,1.3,1.2,0.1,2.1,9.2,75.1,Sussex County,DE,2013,Delaware
0.409886,21.4,0.6,0.4,0.1,1.4,3.0,73.7,Crawford County,GA,2013,Georgia
0.409754,20.7,0.3,0.9,0.0,1.5,3.1,73.9,Cleveland County,NC,2013,North Carolina
0.40969700000000003,20.3,0.6,0.6,0.1,1.4,3.5,74.0,Pamlico County,NC,2013,North Carolina
0.40969399999999995,1.2,17.5,0.4,0.0,5.3,1.4,74.6,Mackinac County,MI,2013,Michigan
0.409428,4.5,7.5,0.4,0.1,3.7,10.0,75.6,Kiowa County,OK,2013,Oklahoma
0.40939899999999996,10.6,0.5,3.1,0.1,2.8,8.7,75.5,Clay County,FL,2013,Florida
0.40931799999999996,7.2,0.6,0.4,0.1,1.2,17.4,74.5,Lavaca County,TX,2013,Texas
0.409032,19.1,1.2,0.3,0.0,0.7,6.1,74.2,Brown County,IL,2013,Illinois
0.409028,1.1,2.6,1.3,0.0,2.5,73.4,22.5,Culberson County,TX,2013,Texas
0.408744,13.5,1.6,0.7,0.0,2.6,7.1,75.3,Lamar County,TX,2013,Texas
0.408551,12.2,0.5,3.2,0.1,2.7,6.9,75.5,Allen County,IN,2013,Indiana
0.408283,21.1,0.4,0.7,0.1,1.5,2.8,73.9,Elmore County,AL,2013,Alabama
0.408181,15.8,0.5,1.4,0.1,1.7,6.2,75.0,Gaston County,NC,2013,North Carolina
0.408091,16.3,0.4,0.5,0.1,1.3,7.5,74.8,Bacon County,GA,2013,Georgia
0.407136,17.0,0.4,1.6,0.1,1.7,4.9,74.9,TENNESSEE,,2013,
0.407071,7.5,0.9,3.3,0.2,2.5,13.6,75.3,RHODE ISLAND,,2013,
0.40622600000000003,72.8,0.3,0.4,0.0,0.6,1.5,25.2,Sunflower County,MS,2013,Mississippi
0.405884,16.5,0.7,0.7,0.1,1.4,6.4,75.0,Jasper County,TX,2013,Texas
0.40581799999999996,22.8,0.3,0.5,0.0,1.2,1.8,73.6,Cross County,AR,2013,Arkansas
0.405812,2.5,1.1,0.4,0.0,0.9,22.4,73.7,Stephens County,TX,2013,Texas
0.40558099999999997,10.5,0.9,0.6,0.0,1.9,12.0,75.4,San Jacinto County,TX,2013,Texas
0.405175,0.5,7.4,0.7,0.1,1.7,17.6,74.7,Bingham County,ID,2013,Idaho
0.404968,1.9,1.9,3.4,0.4,2.3,16.0,75.3,Benton County,AR,2013,Arkansas
0.404966,5.4,0.8,1.0,0.1,0.8,74.5,19.2,Reeves County,TX,2013,Texas
0.40487,10.8,0.4,3.3,0.1,2.0,8.6,75.8,Pinellas County,FL,2013,Florida
0.404212,11.4,0.4,2.3,0.1,1.9,9.4,75.7,Flagler County,FL,2013,Florida
0.403443,13.4,0.7,0.7,0.1,1.4,9.1,75.5,Suwannee County,FL,2013,Florida
0.403331,20.1,0.3,0.8,0.0,2.1,2.7,74.5,Bedford city,VA,2013,Virginia
0.402776,14.3,0.4,2.8,0.1,3.0,4.5,75.7,St. Mary's County,MD,2013,Maryland
0.401937,73.1,0.2,0.3,0.0,0.8,1.1,25.2,Lowndes County,AL,2013,Alabama
0.401652,0.8,2.9,0.7,0.1,1.4,22.6,73.9,Scotts Bluff County,NE,2013,Nebraska
0.401517,1.9,0.8,2.5,0.2,1.7,19.4,74.8,Marshall County,IA,2013,Iowa
0.40142100000000003,3.1,1.0,0.8,0.5,1.7,19.4,74.8,Johnson County,TX,2013,Texas
0.401417,11.1,0.6,4.3,0.2,3.4,6.4,76.1,Schenectady County,NY,2013,New York
0.401358,15.4,0.6,1.8,0.1,2.3,5.0,75.6,Berrien County,MI,2013,Michigan
0.40131700000000003,18.9,0.3,0.2,0.0,0.9,5.8,74.8,Forest County,PA,2013,Pennsylvania
0.40128,7.6,0.3,5.4,0.0,1.7,10.3,76.1,Monmouth County,NJ,2013,New Jersey
0.400875,1.3,6.2,2.5,0.3,5.3,10.5,76.2,Humboldt County,CA,2013,California
0.400622,2.2,10.3,0.6,0.1,5.2,7.0,76.2,Kay County,OK,2013,Oklahoma
0.39999,1.0,1.9,0.3,0.0,2.4,22.0,74.2,Beaver County,OK,2013,Oklahoma
0.399805,6.5,0.7,1.6,0.2,2.0,18.1,75.0,Berks County,PA,2013,Pennsylvania
0.39968200000000004,21.8,0.3,0.4,0.0,1.2,2.4,74.3,Pittsylvania County,VA,2013,Virginia
0.399306,13.5,0.5,0.3,0.0,1.9,9.5,75.7,Crockett County,TN,2013,Tennessee
0.398624,19.3,0.4,0.5,0.1,1.7,3.6,75.0,Bradford County,FL,2013,Florida
0.39800599999999997,20.4,0.3,1.2,0.1,1.2,2.4,74.8,Lamar County,MS,2013,Mississippi
0.397937,2.6,0.6,1.4,0.1,2.1,20.3,74.8,Boone County,IL,2013,Illinois
0.39763200000000004,73.5,0.1,0.4,0.0,0.5,1.0,24.9,Sumter County,AL,2013,Alabama
0.397456,9.1,0.5,4.4,0.1,2.6,8.0,76.5,Frederick County,MD,2013,Maryland
0.397373,14.7,0.5,1.0,0.0,2.0,7.7,75.8,Salem County,NJ,2013,New Jersey
0.39737,20.1,0.5,0.3,0.1,1.3,3.2,74.9,Randolph County,AL,2013,Alabama
0.396959,14.3,0.7,2.7,0.0,2.2,4.7,76.1,MICHIGAN,,2013,
0.396877,2.2,1.1,0.6,0.1,1.3,21.4,74.6,Burnet County,TX,2013,Texas
0.396495,3.0,0.9,1.7,0.1,1.6,18.7,75.3,Randall County,TX,2013,Texas
0.396034,11.4,5.8,0.2,0.0,4.4,2.1,76.5,Lawrence County,AL,2013,Alabama
0.39578800000000003,10.6,0.5,2.3,0.1,2.5,9.0,76.4,Brevard County,FL,2013,Florida
0.39510300000000004,12.8,0.5,2.2,0.4,3.4,5.6,76.4,Hardin County,KY,2013,Kentucky
0.395002,0.6,3.3,0.2,0.0,2.7,19.4,75.2,Catron County,NM,2013,New Mexico
0.394935,13.7,0.4,2.5,0.1,2.6,5.3,76.3,James City County,VA,2013,Virginia
0.394359,1.5,11.7,1.2,0.5,4.9,4.9,76.6,Southeast Fairbanks Census Area,AK,2013,Alaska
0.394225,15.1,0.5,1.7,0.1,1.7,5.7,76.1,Lexington County,SC,2013,South Carolina
0.3941,22.1,0.4,0.2,0.1,0.9,2.1,74.6,Bibb County,AL,2013,Alabama
0.393611,4.5,3.3,0.9,0.0,2.7,13.7,76.4,Beckham County,OK,2013,Oklahoma
0.39312199999999997,6.8,1.1,4.4,0.1,3.4,9.6,76.8,New London County,CT,2013,Connecticut
0.392359,0.9,2.7,2.1,0.3,2.9,17.6,75.8,Skagit County,WA,2013,Washington
0.392314,18.6,0.2,1.0,0.0,1.5,3.5,75.6,Hart County,GA,2013,Georgia
0.391913,3.3,1.7,5.5,0.9,5.1,8.1,77.1,Thurston County,WA,2013,Washington
0.391637,2.7,2.6,2.5,0.2,2.7,14.8,76.4,Woodbury County,IA,2013,Iowa
0.391594,74.7,0.1,0.3,0.1,0.9,2.4,22.3,Humphreys County,MS,2013,Mississippi
0.391355,19.8,0.2,1.2,0.1,1.0,2.6,75.4,Rankin County,MS,2013,Mississippi
0.391352,0.6,4.4,0.9,0.7,2.3,16.4,76.1,Wasco County,OR,2013,Oregon
0.39126700000000003,6.1,0.6,1.1,0.1,2.2,14.9,76.3,Elkhart County,IN,2013,Indiana
0.39114499999999996,7.4,3.3,0.2,0.1,3.5,10.6,76.8,Greer County,OK,2013,Oklahoma
0.390945,4.1,1.5,0.5,0.0,0.2,75.2,20.4,Kenedy County,TX,2013,Texas
0.390752,75.1,0.2,0.8,0.1,0.9,2.4,21.1,Tunica County,MS,2013,Mississippi
0.38953699999999997,4.9,0.4,0.7,0.0,1.1,17.4,76.0,Foard County,TX,2013,Texas
0.38950300000000004,23.5,0.1,0.1,0.0,0.7,1.4,74.5,Smith County,MS,2013,Mississippi
0.388965,9.3,0.4,1.4,0.0,1.4,11.7,76.7,Indian River County,FL,2013,Florida
0.388898,18.4,0.5,1.1,0.1,1.7,2.7,75.9,Autauga County,AL,2013,Alabama
0.388727,18.9,0.9,0.5,0.0,2.1,2.1,75.8,Amherst County,VA,2013,Virginia
0.387933,17.6,0.3,0.6,0.1,1.8,4.0,76.1,Oglethorpe County,GA,2013,Georgia
0.38756799999999997,6.2,1.2,2.7,0.1,2.7,11.2,77.1,KANSAS,,2013,
0.38710700000000003,17.6,1.4,0.8,0.0,2.2,2.3,76.2,King William County,VA,2013,Virginia
0.386932,1.0,0.7,1.0,0.1,1.5,21.7,75.2,Kendall County,TX,2013,Texas
0.386886,1.9,1.0,1.6,0.1,1.4,19.4,75.8,Yell County,AR,2013,Arkansas
0.386788,8.8,0.5,4.0,0.1,1.7,8.7,77.2,Catawba County,NC,2013,North Carolina
0.386772,2.7,8.4,0.5,0.1,5.2,7.2,77.3,Garvin County,OK,2013,Oklahoma
0.38664699999999996,12.4,1.1,0.7,0.1,1.9,7.8,76.9,Morgan County,AL,2013,Alabama
0.386204,7.5,0.7,0.8,0.0,1.3,14.0,76.7,Leon County,TX,2013,Texas
0.386177,12.2,0.6,2.3,0.1,1.7,7.2,77.0,Iredell County,NC,2013,North Carolina
0.38601199999999997,1.3,3.2,1.5,0.3,3.4,15.7,76.6,Lyon County,NV,2013,Nevada
0.385703,13.9,0.7,2.9,0.0,1.8,4.9,76.9,Erie County,NY,2013,New York
0.385675,1.5,1.2,1.2,0.1,0.9,22.3,75.1,Watonwan County,MN,2013,Minnesota
0.385173,14.6,0.6,1.5,0.1,2.0,5.5,76.8,New Hanover County,NC,2013,North Carolina
0.384641,75.1,0.1,0.6,0.0,0.7,1.4,22.6,Coahoma County,MS,2013,Mississippi
0.383902,17.4,0.6,0.4,0.0,1.5,4.3,76.4,Cass County,TX,2013,Texas
0.38379,2.4,10.4,0.4,0.1,6.6,3.7,77.4,Creek County,OK,2013,Oklahoma
0.383305,13.0,0.5,3.3,0.2,2.2,4.7,77.2,Colonial Heights city,VA,2013,Virginia
0.383081,2.4,0.9,0.7,0.1,1.4,19.6,76.0,Palo Pinto County,TX,2013,Texas
0.382844,6.1,1.8,1.1,0.1,2.4,12.2,77.3,Grayson County,TX,2013,Texas
0.382821,7.2,0.7,1.6,0.1,2.4,12.3,77.2,Kenosha County,WI,2013,Wisconsin
0.38278,13.5,2.9,0.9,0.1,1.8,4.2,77.2,Lafourche Parish,LA,2013,Louisiana
0.38251599999999997,0.2,20.9,0.5,0.1,1.8,2.0,75.7,Chouteau County,MT,2013,Montana
0.382424,1.0,0.5,0.2,0.2,0.9,23.1,75.1,Mason County,TX,2013,Texas
0.381897,18.7,0.5,0.6,0.2,1.8,2.4,76.3,Tipton County,TN,2013,Tennessee
0.381879,0.9,76.7,0.9,0.1,2.5,13.8,10.0,McKinley County,NM,2013,New Mexico
0.381813,14.2,1.0,0.7,0.0,2.7,5.2,77.1,Muskegon County,MI,2013,Michigan
0.381524,1.1,2.1,0.3,0.0,1.2,21.5,75.6,Coke County,TX,2013,Texas
0.38101799999999997,13.7,0.6,1.2,0.2,1.8,6.1,77.2,Horry County,SC,2013,South Carolina
0.38088299999999997,1.6,1.4,0.8,0.1,1.4,20.2,76.0,Erath County,TX,2013,Texas
0.380696,6.9,0.7,4.4,0.3,3.2,7.9,77.8,Riley County,KS,2013,Kansas
0.3806,2.0,1.8,4.1,0.4,3.5,12.3,77.5,OREGON,,2013,
0.380285,13.3,1.0,1.0,0.2,1.8,6.3,77.3,Moore County,NC,2013,North Carolina
0.380116,9.2,3.5,0.6,0.1,4.3,5.5,77.8,Logan County,OK,2013,Oklahoma
0.380006,9.3,0.2,7.1,0.1,1.9,4.7,77.7,Montgomery County,PA,2013,Pennsylvania
0.379919,3.3,2.9,1.3,1.9,3.9,10.4,77.8,Garfield County,OK,2013,Oklahoma
0.379474,3.9,5.2,4.1,0.1,5.3,4.3,78.1,Payne County,OK,2013,Oklahoma
0.379431,3.0,1.8,5.3,1.0,5.6,7.0,78.0,Kitsap County,WA,2013,Washington
0.37935399999999997,2.4,10.3,0.3,0.2,5.4,6.6,77.6,Cotton County,OK,2013,Oklahoma
0.379201,16.6,0.4,1.4,0.1,1.5,3.8,76.9,Walton County,GA,2013,Georgia
0.37906100000000004,9.8,0.4,4.7,0.1,2.4,5.7,77.8,Albemarle County,VA,2013,Virginia
0.379056,13.4,1.3,0.7,0.2,2.1,5.7,77.4,Calhoun County,FL,2013,Florida
0.37899099999999997,3.3,0.5,8.2,0.1,1.5,9.6,77.7,Forsyth County,GA,2013,Georgia
0.37846599999999997,15.7,1.1,0.3,0.0,1.7,4.5,77.1,Grant Parish,LA,2013,Louisiana
0.377305,14.5,0.8,1.0,0.4,1.9,6.0,77.3,Caroline County,MD,2013,Maryland
0.377204,15.9,0.3,0.8,0.0,2.0,5.1,77.1,Mahoning County,OH,2013,Ohio
0.376986,2.3,1.1,0.8,0.2,1.4,18.8,76.6,Kit Carson County,CO,2013,Colorado
0.375931,1.5,0.9,5.9,0.1,2.6,12.6,77.7,Broomfield County,CO,2013,Colorado
0.374837,2.8,5.0,3.2,0.1,4.1,7.8,78.3,Canadian County,OK,2013,Oklahoma
0.374819,13.2,0.8,1.4,0.2,2.0,5.8,77.7,Limestone County,AL,2013,Alabama
